OBJECTID,NUEVOS_CASOS,TOTAL_CASOS,TOTAL_MUERTES,TOTAL_RECUPERADOS,FECHA_ACTUALIZACION,GlobalID,NUEVOS_MUERTOS,NUEVO_RECUPERADOS
1237,1,1,0,0,2020/03/06 05:00:00+00,bfbde439-2467-4f24-9b33-2fb38e3abd61,0,0
1238,0,1,0,0,2020/03/07 05:00:00+00,c21b35c0-d55e-44e0-8768-9356c9c1d545,0,0
1239,0,1,0,0,2020/03/08 05:00:00+00,0a1a91f7-15eb-4118-9879-1ab4d959b1d2,0,0
1240,2,3,0,0,2020/03/09 05:00:00+00,2fb6f539-a27c-4d00-84e1-b19193ceb500,0,0
1241,0,3,0,0,2020/03/10 05:00:00+00,f14b28c9-d593-4a53-9e2a-d7965c38c22c,0,0
1242,6,9,0,0,2020/03/11 05:00:00+00,19b7610f-f880-425f-a576-14d7cf449db9,0,0
1243,4,13,0,0,2020/03/12 05:00:00+00,05c6e621-ca75-487c-865b-4843e0b9912c,0,0
1244,3,16,0,0,2020/03/13 05:00:00+00,ddf7b62c-458b-4c0d-84dd-691510c9f7e5,0,0
1245,8,24,0,0,2020/03/14 05:00:00+00,81a3bbda-f3da-4d86-8354-77aebe5f34b2,0,0
1246,21,45,0,0,2020/03/15 05:00:00+00,4964ac92-a68d-46c3-b390-710ceeb4b791,0,0
1247,12,57,0,0,2020/03/16 05:00:00+00,642d8804-b356-44d0-8809-414e5e89ad8a,0,0
1248,18,75,0,0,2020/03/17 05:00:00+00,752a77e9-047f-457a-8dd7-24ed997ec009,0,0
1249,27,102,0,0,2020/03/18 05:00:00+00,63c416bf-6cc5-41c4-835e-5f95c1648a83,0,0
1250,26,128,0,0,2020/03/19 05:00:00+00,9c2d134c-4b68-4513-a28a-bda1f0599a3c,0,0
1251,47,175,0,0,2020/03/20 05:00:00+00,115ba935-9c62-4d18-8359-b00613cf237b,0,0
1252,35,210,1,0,2020/03/21 05:00:00+00,58144b7e-5224-45f2-aecd-efa00ad90671,1,0
1253,30,240,2,0,2020/03/22 05:00:00+00,41990ae8-f5db-486e-a855-7845c6911836,1,0
1254,66,306,3,6,2020/03/23 05:00:00+00,3b4c528c-66b4-49ca-9467-440522a6e4e5,1,6
1255,113,419,3,6,2020/03/24 05:00:00+00,c2973ced-7794-4d39-a5f2-5b8ef8477108,0,0
1256,62,481,4,8,2020/03/25 05:00:00+00,290a5930-b983-4d24-9b3a-685cd2dbe488,1,2
1257,10,491,6,8,2020/03/26 05:00:00+00,d04de305-74be-47d8-a26d-0699b133aa00,2,0
1258,48,539,6,10,2020/03/27 05:00:00+00,14350125-ad87-458d-b9f7-8b5e14dcf144,0,2
1259,69,608,6,10,2020/03/28 05:00:00+00,c341b33c-13db-4bff-bf96-c8218001f0cd,0,0
1260,94,702,10,10,2020/03/29 05:00:00+00,08c02a10-8680-478f-b1d5-4293d4b2fc8f,4,0
1261,96,798,14,15,2020/03/30 05:00:00+00,4d555227-5af6-492c-bee2-eb5c92575eb7,4,5
1262,108,906,16,31,2020/03/31 05:00:00+00,5ff7d74d-6a71-4aa3-8c0b-0cbe36a30319,2,16
1263,159,1065,17,39,2020/04/01 05:00:00+00,f564fa1d-541f-4864-a3b9-3f44f9bd75a6,1,8
1264,96,1161,19,55,2020/04/02 05:00:00+00,4a4446a3-758b-474c-9b10-9e2be08002de,2,16
1265,106,1267,25,55,2020/04/03 05:00:00+00,06febf10-1919-44db-8c63-130439adf253,6,0
1266,106,1267,25,55,2020/04/04 05:00:00+00,b0c360b1-1b4d-48da-8d57-4adb26698d63,6,0
1267,79,1485,35,88,2020/04/05 05:00:00+00,c086c40f-d4c3-4b0d-abee-779060e73121,3,3
1268,94,1579,46,88,2020/04/06 05:00:00+00,abaaa874-a62c-4ce3-9179-820c2aa9e43f,11,0
1269,201,1780,50,100,2020/04/07 05:00:00+00,36ed2f3f-317b-4bd6-9dfc-647aeba09049,4,12
1270,274,2054,54,123,2020/04/08 08:38:00+00,45ada4cd-2637-4bfd-b6c3-bf1d48aec361,4,23
1271,169,2223,69,174,2020/04/09 08:39:00+00,60dbf907-c9cc-4463-86a8-3913654f98a9,15,51
1272,250,2473,80,197,2020/04/10 05:00:00+00,cf5f8b42-b391-4a9d-ac35-14fbf2f79a16,11,23
1273,236,2709,100,214,2020/04/11 05:00:00+00,820139c2-e04c-4975-8e39-84b64dc12e6a,20,17
1274,67,2776,109,270,2020/04/12 05:00:00+00,31ae5f38-ed2c-448c-a928-61a8e2975f26,9,56
1275,76,2852,112,319,2020/04/13 05:00:00+00,a58dea4d-c0fa-40a0-a247-f5b0aba4fbff,3,49
1276,127,2979,127,354,2020/04/14 05:00:00+00,1fe59b52-8189-4276-9d35-fc240c91e2d3,15,35
1277,126,3105,131,452,2020/04/15 05:00:00+00,e32c40f5-f87a-451f-bcb7-c2ccf7e3d0ab,4,98
1278,128,3233,144,550,2020/04/16 05:00:00+00,5d57274a-458d-4792-8815-a94e60c7aaeb,13,98
1279,206,3439,153,634,2020/04/17 05:00:00+00,82b0f536-03e3-4b73-a87d-5e8d3ac06b3e,9,84
1280,182,3621,166,691,2020/04/18 05:00:00+00,f54707a1-85b8-4d97-8d3f-388559f57240,13,57
1281,171,3792,179,711,2020/04/19 05:00:00+00,fc13b4c6-d327-4f14-8e77-8ff1b3b0f9b2,13,20
1282,185,3977,189,804,2020/04/20 05:00:00+00,6d5341b8-78f9-454a-b093-b18cdf066547,10,93
1283,172,4149,196,804,2020/04/21 05:00:00+00,e39ecdf4-88cd-4e8d-a701-0f5934d2505a,7,0
1284,207,4356,206,870,2020/04/22 05:00:00+00,1c79e367-30f9-4cd9-a746-02e61a247e71,10,66
1285,205,4561,215,927,2020/04/23 05:00:00+00,9319ba9b-5385-4ad6-838f-6baff5bc4638,9,57
1286,320,4881,225,1003,2020/04/24 05:00:00+00,76462c64-0b5b-4c8c-855a-fd09fe435a44,10,76
1287,261,5142,233,1067,2020/04/25 05:00:00+00,b3a150c1-8c66-4036-8ca2-5443fd600ecf,8,64
1288,237,5379,244,1133,2020/04/26 05:00:00+00,e0ca47ca-c60f-4845-82fe-019069eac632,11,66
1289,218,5597,253,1210,2020/04/27 05:00:00+00,e85ebdd2-9c36-4681-86d5-9225178c2d87,9,77
1290,352,5949,269,1268,2020/04/28 05:00:00+00,de75c97d-0575-4663-9456-8bf17a9f3625,16,58
1291,262,6211,278,1411,2020/04/29 05:00:00+00,69c2027e-cfad-46d4-b8cd-8cc7fef0bcf7,9,143
1292,296,6507,293,1439,2020/04/30 05:00:00+00,2aa671e8-bf85-4dd2-81c8-238f2818c294,15,28
1293,499,7006,314,1551,2020/05/01 05:00:00+00,fa6877a2-1ffd-4814-bcff-4142489bd7f8,21,112
1294,279,7285,324,1666,2020/05/02 05:00:00+00,e2749c6d-f49c-4f5e-8872-4f57099a3411,10,115
1295,383,7668,340,1722,2020/05/03 05:00:00+00,d38705dc-b853-4115-bf30-d0c50b9f6110,16,56
1296,305,7973,358,1807,2020/05/04 05:00:00+00,83cd28bb-1d72-4648-9b79-8345834ac758,18,85
1297,640,8613,378,2013,2020/05/05 05:00:00+00,216ecde7-e451-4e0a-9b91-8c6e8f49e7c5,20,206
1298,346,8959,397,2148,2020/05/06 05:00:00+00,81192eb3-cfc3-4f80-965e-fbd41670a24d,19,135
1299,497,9456,407,2300,2020/05/07 05:00:00+00,7da8f727-5c91-4478-8456-2b27adc797fe,10,152
1300,595,10051,428,2424,2020/05/08 05:00:00+00,eacf7200-ed5f-48d2-85dc-860257ad38cb,21,124
1301,444,10495,445,2569,2020/05/09 05:00:00+00,5c93a092-b5cc-4b93-b44c-fe4a4e42ba10,17,145
1302,568,11063,463,2705,2020/05/10 05:00:00+00,a9f87c57-5796-493e-b22e-829f701bf4f5,18,136
1303,550,11613,479,2825,2020/05/11 05:00:00+00,0d0bed69-ca60-4710-b41e-4e63f12b9b75,16,120
1304,659,12272,493,2971,2020/05/12 05:00:00+00,80bde428-87e3-4a26-b341-faf63cc998ca,14,146
1305,658,12930,509,3133,2020/05/13 05:00:00+00,2f8ea36f-6ed5-4239-86fb-3346af488c5a,16,162
1306,680,13610,525,3358,2020/05/14 05:00:00+00,3f795c69-378b-4073-aa86-5445483d310f,16,225
1307,606,14216,546,3460,2020/05/15 05:00:00+00,88a3adb5-8590-4a03-99e5-009d0c26ba5d,21,102
1308,723,14939,562,3587,2020/05/16 05:00:00+00,503447e8-3852-4135-bdde-7075ba37f621,16,127
1309,635,15574,574,3751,2020/05/17 05:00:00+00,f157c97d-4f47-4bef-bf5e-b6f0e5ce0c83,12,164
1310,721,16295,592,3903,2020/05/18 05:00:00+00,7a694064-0ec5-4491-baa5-50cc26e5691a,18,152
1311,640,16935,613,4050,2020/05/19 05:00:00+00,84bcf218-9b3a-4824-a07d-0175d66ff784,21,147
1312,752,17687,630,4256,2020/05/20 05:00:00+00,116f5b6d-5e0f-4877-a63b-45a451d69cb2,17,206
1313,643,18330,652,4431,2020/05/21 05:00:00+00,8e84c8cf-e4ed-453b-879f-ab227ced141f,22,175
1314,801,19131,682,4575,2020/05/22 05:00:00+00,a6649948-4e87-4e65-846b-d3d34573ed54,30,144
1315,1046,20177,705,4718,2020/05/23 05:00:00+00,3bb62b26-190b-4349-a4df-bfee85abb0c3,23,143
1316,998,21175,727,5016,2020/05/24 05:00:00+00,631e1233-dffd-482f-bf24-8eab52ec7823,22,298
1317,806,21981,750,5265,2020/05/25 05:00:00+00,c2ce25e7-38c1-4229-bb7a-db24c8a46425,23,249
1318,1022,23003,776,5511,2020/05/26 05:00:00+00,fc9ab66c-e8ca-47db-9443-1624eff4fd53,26,246
1319,1101,24104,803,6111,2020/05/27 05:00:00+00,ce0298c6-d9fe-4fd3-8f1d-9262458c8565,27,600
1320,1262,25366,822,6665,2020/05/28 05:00:00+00,16f253ef-4a16-45dc-8726-ebe8cf9f061a,19,554
1321,1322,26688,853,6913,2020/05/29 05:00:00+00,2a3f6632-6873-42c9-8db5-a07db80791ee,31,248
1322,1548,28236,890,7121,2020/05/30 05:00:00+00,c32a4731-dc45-424b-bb61-e9e3c556440a,37,208
1323,1147,29383,939,8543,2020/05/31 05:00:00+00,0fc8c22a-4892-4673-97da-b862106478f1,49,1422
1324,1110,30493,969,9661,2020/06/01 05:00:00+00,b7713e60-8270-4420-8fb4-699a46c1458d,30,1118
1325,1340,31833,1009,11142,2020/06/02 05:00:00+00,96f8a5e3-aa99-492b-bf01-c339c3d5892a,40,1481
1326,1521,33354,1045,12288,2020/06/03 05:00:00+00,fbfa3b57-1263-4d63-b2e1-d01c1be9e6f9,36,1146
1327,1766,35120,1087,12921,2020/06/04 05:00:00+00,610ba806-2d54-4b66-89ba-43d1b10e2086,42,633
1328,1515,36635,1145,13638,2020/06/05 05:00:00+00,0363bbed-aacf-40b5-a1ae-6b62c1dec7ed,58,717
1329,1392,38027,1205,14382,2020/06/06 05:00:00+00,abc87cea-fbc9-4998-8b9e-235a7e31d0fc,60,744
1330,1209,39236,1259,15322,2020/06/07 05:00:00+00,5097c2ec-1714-4098-8981-5bd5f394d55b,54,940
1331,1483,40719,1308,16427,2020/06/08 05:00:00+00,49353bf4-83cf-4a43-b830-6733ff8ebdb0,49,1105
1332,1359,42078,1372,16534,2020/06/09 05:00:00+00,8f72ef89-7def-4123-b9b9-64526ff56ba4,64,107
1333,1604,43682,1433,17333,2020/06/10 05:00:00+00,a87d3110-ee06-4263-8f11-29bf446a1e63,61,799
1334,1530,45212,1488,17790,2020/06/11 05:00:00+00,72253471-02a5-4f12-8ffb-23929411d8b1,55,457
1335,1646,46858,1545,18715,2020/06/12 05:00:00+00,149c6db8-5784-4a4f-9ade-d52be059b8bd,57,925
1336,1888,48746,1592,19426,2020/06/13 05:00:00+00,2e479022-73cb-445d-8514-755325dcae1d,47,711
1337,2193,50939,1667,19822,2020/06/14 05:00:00+00,8acd9390-f030-4c21-88ff-0efc1c97e7ab,75,396
1338,2124,53063,1726,19952,2020/06/15 05:00:00+00,dab8d4a7-5429-4ce3-ba99-b20169d723ef,59,130
1339,1868,54931,1801,20366,2020/06/16 05:00:00+00,b8260d98-05c4-4173-89ad-e14ce91d584d,75,414
1340,2115,57046,1864,21326,2020/06/17 05:00:00+00,51cca95f-be16-4a13-8192-87c2b329a4fd,63,960
1341,3171,60217,1950,22680,2020/06/18 05:00:00+00,919640c0-1689-4e97-b418-79fcf84cc591,86,1354
1342,3059,63276,2045,23988,2020/06/19 05:00:00+00,17f7b8d7-380e-4a5f-838d-834da88fa7ec,95,1308
1343,2357,65633,2126,25499,2020/06/20 05:00:00+00,8d95ce3b-146e-4183-b2cb-9ed13800ea97,81,1511
1344,3019,68652,2273,27360,2020/06/21 05:00:00+00,c985630a-2153-4395-9bc8-077fdb59f76d,147,1861
1345,2531,71183,2310,28968,2020/06/22 05:00:00+00,c8d55dbc-bec7-4ae4-abee-b483fb9dd983,37,1608
1346,2389,73572,2404,30459,2020/06/23 05:00:00+00,53e6d554-b27f-4038-81ce-6438c1fd4975,94,1491
1347,3541,77113,2491,31671,2020/06/24 05:00:00+00,7a965b00-bc48-4033-ba25-a9fe41bc81a4,87,1212
1348,3486,80599,2654,33349,2020/06/25 05:00:00+00,9af54c8e-9087-453f-b39f-96085cb98aee,163,1678
1349,3843,84442,2811,34937,2020/06/26 05:00:00+00,add6d8b7-a6b7-4f7c-9dd9-77d1bbc911fb,157,1588
1350,4149,88591,2939,36273,2020/06/27 05:00:00+00,be63bebc-a248-469b-be81-d7a9f5a9326b,128,1336
1351,3178,91769,3106,38280,2020/06/28 05:00:00+00,93d85dc9-41e2-477e-b6e1-dc86819f67f1,167,2007
1352,3274,95043,3223,39954,2020/06/29 05:00:00+00,3e89a271-bc1c-43d1-8313-5e5c7eb90d63,117,1674
1353,2803,97846,3334,42073,2020/06/30 05:00:00+00,d8bfb5cd-96df-4488-9fe9-d46d9edb592d,111,2119
1354,4163,102009,3470,43407,2020/07/01 05:00:00+00,bebcde4a-5718-474f-9686-a1c1efa6ac20,136,1334
1355,4101,106110,3641,44531,2020/07/02 05:00:00+00,5b33c0d5-0ae8-4e0e-93eb-266ca751fc87,171,1124
1356,3395,109505,3777,45334,2020/07/03 05:00:00+00,cdbef862-5a34-4d4e-9847-acf051d8c54c,136,803
1357,3884,113389,3942,46563,2020/07/04 05:00:00+00,6ba5e43e-6b54-475b-a749-5b3725e78851,165,1229
1358,3721,117110,4064,47881,2020/07/05 05:00:00+00,a839e59c-bb70-4782-ac18-cf938c91896d,122,1318
1359,3171,120281,4210,50372,2020/07/06 05:00:00+00,4e3f7fae-598e-4cd7-930b-0af0ec66ff3c,146,2491
1360,4213,124494,4359,51861,2020/07/07 05:00:00+00,7ec2d829-2006-4a58-b765-272b1c560832,149,1489
1361,4144,128638,4527,53634,2020/07/08 05:00:00+00,a7fa483e-3e2b-4d99-bd46-caf00de68bde,168,1773
1362,5335,133973,4714,56272,2020/07/09 05:00:00+00,ad42b9c0-7329-4096-801b-4a02b3d3e15f,187,2638
1363,6803,140776,4925,58800,2020/07/10 05:00:00+00,fdc80f52-863a-46a3-88c1-5811bec26635,211,2528
1364,4586,145362,5119,61186,2020/07/11 05:00:00+00,c9a58606-36f4-44b3-a21b-898ca4565853,194,2386
1365,5083,150445,5307,63451,2020/07/12 05:00:00+00,589034a5-0e34-4cd5-83b5-e8dac347c9c7,188,2265
1366,3832,154277,5455,65809,2020/07/13 05:00:00+00,0cde6a5b-dd8a-496d-a17b-99979660e740,148,2358
1367,5621,159898,5625,68806,2020/07/14 05:00:00+00,f2de6ce2-d748-4c19-b443-9c2195460345,170,2997
1368,5271,165169,5814,71738,2020/07/15 05:00:00+00,0fc8fcd1-bcbe-4a6e-88b4-47d9bcc2b3ab,189,2932
1369,8037,173206,6029,76164,2020/07/16 05:00:00+00,76fd07b3-c192-4ef4-ba7c-e6b32fb9d7c6,215,4426
1370,8934,182140,6288,80637,2020/07/17 05:00:00+00,1529e681-4446-4b1c-957b-7d02d77a3eef,259,4473
1371,8560,190700,6516,85836,2020/07/18 05:00:00+00,4d7171da-695d-40a4-b58a-e2c3692e8b8c,228,5199
1372,6578,197278,6736,91793,2020/07/19 05:00:00+00,48d8ebef-b278-4e22-937f-7f6d0ca9dc28,220,5957
1373,6727,204005,6929,95804,2020/07/20 05:00:00+00,7be7a883-49d7-4edb-971a-1505738ae2e5,193,4011
1374,7033,211038,7166,98840,2020/07/21 05:00:00+00,dd819144-1aee-468e-ae36-83d65ee6c745,237,3036
1375,7390,218428,7373,101613,2020/07/22 05:00:00+00,c176f9f3-b614-491c-8460-83dc470df7ac,207,2773
1376,7945,226373,7688,107951,2020/07/23 05:00:00+00,3c7aa8d4-00ae-455c-84a6-a388112a7600,315,6338
1377,7168,233541,7975,113864,2020/07/24 05:00:00+00,0101638d-bedf-4a9c-876f-034ec27a0e9d,287,5913
1378,7254,240795,8269,119667,2020/07/25 05:00:00+00,d97652a7-13ab-468c-817a-b9d592cf45f0,294,5803
1379,8181,248976,8525,125037,2020/07/26 05:00:00+00,04b2b869-01aa-468c-8be7-899ef6d86674,256,5370
1380,8125,257101,8777,131161,2020/07/27 05:00:00+00,55010fe0-33c7-46b7-9d32-869e90e52b99,252,6124
1381,10284,267385,9074,136690,2020/07/28 05:00:00+00,caf7815a-9654-4cd6-a3eb-4d38ff8502a2,297,5529
1382,8670,276055,9454,142777,2020/07/29 05:00:00+00,234b1ab7-8e2b-47d1-b13b-1a93235c4745,380,6087
1383,9965,286020,9810,148695,2020/07/30 05:00:00+00,0bf2a12f-8ebd-4973-becf-ac8dbab6f2c6,356,5918
1384,9488,295508,10105,154387,2020/07/31 05:00:00+00,132ea8bc-4d54-4364-a069-d234938613d8,295,5692
1385,10673,306181,10330,160708,2020/08/01 05:00:00+00,38f1971c-69bf-4e50-91b3-2f89b2fb514a,225,6321
1386,11470,317651,10650,167239,2020/08/02 05:00:00+00,6a0791b4-4fb6-413a-97f6-95b5a20f962d,320,6531
1387,10199,327850,11017,173727,2020/08/03 05:00:00+00,ccf8028e-8c3f-4a23-821a-ae8c4f75bb7e,367,6488
1388,7129,334979,11315,180258,2020/08/04 05:00:00+00,0b4507b5-e8cc-4878-be02-1490bc687f96,298,6531
1389,10735,345714,11624,186317,2020/08/05 05:00:00+00,16f53e68-f644-4928-87ae-0bf51896d942,309,6059
1390,11996,357710,11939,192355,2020/08/06 05:00:00+00,771133c5-6425-487e-aa45-f237f2de5684,315,6038
1391,9486,367196,12250,198495,2020/08/07 05:00:00+00,5fd66e6a-af57-4118-af1e-1f7952bb03fe,311,6140
1392,9674,376870,12540,204591,2020/08/08 05:00:00+00,06680e6e-5330-4a63-964e-3973b496a721,290,6096
1393,10611,387481,12842,212688,2020/08/09 05:00:00+00,d806428b-ed71-4878-b1c5-7bf0172ce5b5,302,8097
1394,10142,397623,13154,221485,2020/08/10 05:00:00+00,470664c8-a0bd-4f2a-abae-f325d8f5b59a,312,8797
1395,12830,410453,13475,230427,2020/08/11 05:00:00+00,4ace340d-7406-43c2-a058-af7d9904fa3b,321,8942
1396,12066,422519,13837,239785,2020/08/12 05:00:00+00,a0fc448f-5a77-467e-bdb8-a3f78d936b61,362,9358
1397,11286,433805,14145,250494,2020/08/13 05:00:00+00,c4cc7e15-3ed3-4f87-8e51-046466aa699c,308,10709
1398,11306,445111,14492,261296,2020/08/14 05:00:00+00,b30f0b6e-0e7c-4d4a-8fef-2c738dce596b,347,10802
1399,11578,456689,14810,274420,2020/08/15 05:00:00+00,7133b6c6-2088-4940-bc13-3e2ecd1e0354,318,13124
1400,11643,468332,15097,287436,2020/08/16 05:00:00+00,d4a9229a-61ac-48b2-8230-16731bccbfcb,287,13016
1401,8328,476660,15372,301525,2020/08/17 05:00:00+00,7aa2d009-9c9c-4137-92c9-517862e8f89c,275,14089
1402,12462,489122,15619,312323,2020/08/18 05:00:00+00,056a1e7f-441b-4f6f-855e-4dbf5c2dcc63,247,10798
1403,13056,502178,15979,326298,2020/08/19 05:00:00+00,91566d74-0170-4c35-9782-70a0bcc3c43d,360,13975
1404,11541,513719,16183,339124,2020/08/20 05:00:00+00,e5f194db-ef87-4082-a001-6ffefc3534aa,204,12826
1405,8419,522138,16568,348940,2020/08/21 05:00:00+00,b4fb071a-3812-4a25-9ad2-7bc453c0086e,385,9816
1406,10965,533103,16968,359792,2020/08/22 05:00:00+00,3c5098a6-ec56-4b3d-8c59-0316f8c7cc84,400,10852
1407,8044,541147,17316,374030,2020/08/23 05:00:00+00,9b41bae6-4d98-432c-bd70-bda5a2fddbb4,348,14238
1408,10549,551696,17612,384171,2020/08/24 05:00:00+00,902cd42d-2048-4585-9f43-f49eddbc202c,296,10141
1409,10432,562128,17889,395470,2020/08/25 05:00:00+00,dc890366-b7c6-421d-acd5-efd019e11dbc,277,11299
1410,10142,572270,18184,407121,2020/08/26 05:00:00+00,c9cee3ac-edd8-489a-a157-ac956d4c10d8,295,11651
1411,9752,582022,18468,417793,2020/08/27 05:00:00+00,450e2728-90b5-4ddf-bbb2-d25e7d9d6a8b,284,10672
1412,8498,590520,18767,429620,2020/08/28 05:00:00+00,20c9a8fa-c3cf-4234-8129-e4c862ffc149,299,11827
1413,9394,599914,19064,440574,2020/08/29 05:00:00+00,984df6b1-4ec0-4c3b-b431-b28f9eaa973e,297,10954
1414,8024,607938,19364,450621,2020/08/30 05:00:00+00,919439b6-932b-4ed3-ad4f-66712b10946a,300,10047
1415,7230,615168,19663,459475,2020/08/31 05:00:00+00,398ec2d3-1a8d-4caf-86af-fedf6ca91f42,299,8854
1416,8901,624069,20053,469557,2020/09/01 05:00:00+00,04409505-1fe6-4c34-8c14-f8cf69938f4b,390,10082
1417,9270,633339,20348,479568,2020/09/02 05:00:00+00,0940139b-2e2d-4aeb-99e2-d451fffca349,295,10011
1418,8235,641574,20618,489151,2020/09/03 05:00:00+00,6fa107bd-c2b4-46b2-af0c-7e28c9fe12ae,270,9583
1419,8488,650062,20888,498221,2020/09/04 05:00:00+00,b595f68a-c966-4b35-a35d-c2ca08a5ca85,270,9070
1420,8394,658456,21156,507770,2020/09/05 05:00:00+00,b63d09cb-188d-491a-a2cb-9486bed334b4,268,9549
1421,8065,666521,21512,518229,2020/09/06 05:00:00+00,3fd7ff8c-b19b-42eb-8893-6b7c26d2d487,356,10459
1422,5327,671848,21615,529279,2020/09/07 05:00:00+00,522793eb-4a63-4315-bc18-2df6267d33fb,103,11050
1423,7665,679513,21817,541462,2020/09/08 05:00:00+00,7a20a694-cd2b-4371-ab4b-39ed9f6d3820,202,12183
1424,7338,686851,22053,552885,2020/09/09 05:00:00+00,bb3e368d-d538-4524-baf3-d602b819e166,236,11423
1425,7813,694664,22275,569479,2020/09/10 05:00:00+00,cf9c330c-4b19-4795-8bc8-9ab66c07ed45,222,16594
1426,7424,702088,22518,582694,2020/09/11 05:00:00+00,da74a0f1-90f2-4b8c-a918-ecd139f4aa27,243,13215
1427,6826,708914,22734,592820,2020/09/12 05:00:00+00,acb4834f-2680-4c37-826b-c4552646476b,216,10126
1428,7355,716319,22924,599385,2020/09/13 05:00:00+00,e289113e-1c34-4176-8030-9443350e6429,190,6565
1429,5573,721892,23123,606925,2020/09/14 05:00:00+00,6d211d76-ce3b-4fb6-a3e9-b4c8ffeff7b8,199,7540
1430,6698,728590,23288,607978,2020/09/15 05:00:00+00,91fbe01f-6c7f-4d49-81b7-24ebafa348af,165,1053
1431,7787,736377,23478,610078,2020/09/16 05:00:00+00,f85c5798-1997-413c-b9a3-32acab3f0996,190,2100
1432,7568,743945,23665,615457,2020/09/17 05:00:00+00,2960033d-9b1a-4b12-9f7c-a97bfa9b4cd4,187,5379
1433,6526,750471,23850,621521,2020/09/18 05:00:00+00,07006376-21b9-46e5-84d1-bc4c5c3b8107,185,6064
1434,7927,758398,24039,627685,2020/09/19 05:00:00+00,b818b769-ee93-443b-82a5-fe8d50b48113,189,6164
1435,6678,765076,24208,633199,2020/09/20 05:00:00+00,45ca7ce6-6657-4763-8242-05e46ed7a516,169,5514
1436,5359,770435,24397,640900,2020/09/21 05:00:00+00,975b78c3-280f-4e8b-bd37-912e0cb2fb19,189,7701
1437,7102,777537,24570,650801,2020/09/22 05:00:00+00,23c5a252-1312-4ace-a19c-d0db25f4bd3f,173,9901
1438,6731,784268,24746,662277,2020/09/23 05:00:00+00,63f253dc-66a7-4b7c-8983-813657d045ca,176,11476
1439,6555,790823,24924,674961,2020/09/24 05:00:00+00,472e4f6f-85cf-4faf-89db-a68ba66ef577,178,12684
1440,7494,798317,25103,687477,2020/09/25 05:00:00+00,ca91aee3-73dc-425e-bfa1-46bcd01a3b1d,179,12516
1441,7721,806038,25296,700112,2020/09/26 05:00:00+00,5e4ac8b2-14e8-4e69-a0be-b0e71afdb36a,193,12635
1442,7018,813056,25488,711472,2020/09/27 05:00:00+00,e5f58a7c-b129-4d6a-b483-6377cc0eb345,192,11360
1443,5150,818206,25641,722536,2020/09/28 05:00:00+00,3c5fa251-c5ba-421a-9c7b-58fb3b48a5c5,153,11064
1444,5836,824042,25828,734154,2020/09/29 05:00:00+00,00ed7bd8-f562-4667-bc3a-de72294a72da,187,11618
1445,5637,829679,25998,743653,2020/09/30 05:00:00+00,1474f106-5ef0-4a16-8ccf-8ccba2dad1ec,170,9499
1446,5660,835339,26196,751691,2020/10/01 05:00:00+00,41ea600b-3486-41f5-9914-0953d78d26f1,198,8038
1447,6192,841531,26397,753953,2020/10/02 05:00:00+00,647808fa-11b1-42ba-8420-d3e800d43ee8,201,2262
1448,6616,848147,26556,757801,2020/10/03 05:00:00+00,185a6e82-3056-4cd7-8977-5bb6bf2f622e,159,3848
1449,6905,855052,26712,761674,2020/10/04 05:00:00+00,f6cb9065-d276-4c82-bb6e-a34d84565966,156,3873
1450,7106,862158,26844,766300,2020/10/05 05:00:00+00,a6414cfd-2588-4d10-88bb-55bdf100b1d8,132,4626
